Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1309866000,1266828000,1071401000,-188165000
minorityInterest,287520000,254410000,254410000,219402000
netIncome,1118492000,1388334000,1241226000,848661000
sellingGeneralAdministrative,100659000,212297000,119284000,3300000
grossProfit,4883866000,4529214000,4269867000,3844937000
ebit,2020592000,1654521000,1652240000,1140686000
operatingIncome,2020592000,1654521000,1652240000,1140686000
otherOperatingExpenses,1078329000,1049310000,1018327000,1331509000
interestExpense,-864133000,-856494000,-824400000,-782216000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,191374000,-121506000,-169825000,-1036826000
totalRevenue,11742896000,10113636000,10878673000,11009452000
totalOperatingExpenses,9722304000,8459115000,9226433000,9868766000
costOfRevenue,6859030000,5584422000,6608806000,7164515000
totalOtherIncomeExpenseNet,-710726000,-387693000,-580839000,-1328851000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1118492000,1388334000,1241226000,848661000
netIncomeApplicableToCommonShares,1118492000,1388334000,1241226000,848661000
