Breakdown,2022-01-02,2021-01-03,2019-12-29,2018-12-30
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,625705000,555130000,482637000,428678000
minorityInterest,,,,
netIncome,510467000,491296000,400709000,361972000
sellingGeneralAdministrative,428333000,406613000,380793000,371964000
grossProfit,1208741000,1132255000,1011700000,944153000
ebit,780408000,725642000,630907000,572189000
operatingIncome,780408000,725642000,630907000,572189000
otherOperatingExpenses,,,,
interestExpense,-191806000,-172166000,-150818000,-146345000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,115238000,63834000,81928000,66706000
totalRevenue,4357373000,4117411000,3618774000,3432867000
totalOperatingExpenses,3576965000,3391769000,2987867000,2860678000
costOfRevenue,3148632000,2985156000,2607074000,2488714000
totalOtherIncomeExpenseNet,-154703000,-170512000,-148270000,-143511000
discontinuedOperations,,,,
netIncomeFromContinuingOps,510467000,491296000,400709000,361972000
netIncomeApplicableToCommonShares,510467000,491296000,400709000,361972000
