Breakdown,2022-05-29,2021-05-30,2020-05-31,2019-05-26
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,3321300000,2975100000,2691300000,2154000000
minorityInterest,245600000,907700000,835600000,864900000
netIncome,2707300000,2339800000,2181200000,1752700000
sellingGeneralAdministrative,3011200000,2946700000,3038800000,2847900000
grossProfit,6405500000,6450600000,6157200000,5768000000
ebit,3394300000,3503900000,3118400000,2920100000
operatingIncome,3394300000,3503900000,3118400000,2920100000
otherOperatingExpenses,,,,
interestExpense,-383400000,-427700000,-472500000,-527400000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,586300000,629100000,480500000,367800000
totalRevenue,18992800000,18127000000,17626600000,16865200000
totalOperatingExpenses,15598500000,14623100000,14508200000,13945100000
costOfRevenue,12587300000,11676400000,11469400000,11097200000
totalOtherIncomeExpenseNet,-73000000,-528800000,-427100000,-766100000
discontinuedOperations,,,,
netIncomeFromContinuingOps,2735000000,2346000000,2210800000,1786200000
netIncomeApplicableToCommonShares,2707300000,2339800000,2181200000,1752700000
