Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1108808000,882525000,1077819000,1095125000
minorityInterest,,,,
netIncome,839497000,704216000,895073000,811483000
sellingGeneralAdministrative,747948000,567410000,612016000,571765000
grossProfit,2273917000,1882550000,2118179000,1945797000
ebit,1242756000,1062623000,1233230000,1099398000
operatingIncome,1242756000,1062623000,1233230000,1099398000
otherOperatingExpenses,-984000,-2285000,-1277000,25000
interestExpense,-113705000,-129803000,-150048000,-138494000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,269311000,178309000,182746000,283642000
totalRevenue,2833736000,2388855000,2648848000,2433492000
totalOperatingExpenses,1590980000,1326232000,1415618000,1334094000
costOfRevenue,559819000,506305000,530669000,487695000
totalOtherIncomeExpenseNet,-133948000,-180098000,-155411000,-4273000
discontinuedOperations,,,,
netIncomeFromContinuingOps,839497000,704216000,895073000,811483000
netIncomeApplicableToCommonShares,839497000,704216000,895073000,811483000
