Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1009300000,732200000,782600000,605000000
minorityInterest,-2700000,-14900000,-26600000,-37500000
netIncome,879700000,618300000,669900000,535800000
sellingGeneralAdministrative,55600000,58600000,55600000,47800000
grossProfit,2656700000,2486800000,2413000000,1920800000
ebit,1324200000,1183900000,1130200000,985100000
operatingIncome,1324200000,1183900000,1130200000,985100000
otherOperatingExpenses,380500000,364200000,365500000,269100000
interestExpense,-372600000,-383900000,-374000000,-279600000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,117400000,102200000,97000000,59000000
totalRevenue,5586700000,4913400000,5147800000,4275900000
totalOperatingExpenses,4262500000,3729500000,4017600000,3290800000
costOfRevenue,2930000000,2426600000,2734800000,2355100000
totalOtherIncomeExpenseNet,-314900000,-451700000,-347600000,-380100000
discontinuedOperations,,,,
netIncomeFromContinuingOps,891900000,630000000,685600000,546000000
netIncomeApplicableToCommonShares,879700000,618300000,669900000,535800000
