Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,424200000,341400000,277100000,244500000
effectOfAccountingCharges,,,,
incomeBeforeTax,620800000,541700000,386000000,254300000
minorityInterest,16700000,16700000,16700000,16700000
netIncome,606800000,488500000,331700000,334900000
sellingGeneralAdministrative,1489200000,1191400000,1029000000,875300000
grossProfit,2559200000,2024400000,1657100000,1354200000
ebit,645800000,491600000,351000000,234400000
operatingIncome,645800000,491600000,351000000,234400000
otherOperatingExpenses,,,,
interestExpense,-14900000,-14900000,-14900000,-14900000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,14100000,53200000,54300000,-80600000
totalRevenue,3342200000,2594400000,2163000000,1804600000
totalOperatingExpenses,2696400000,2102800000,1812000000,1570200000
costOfRevenue,783000000,570000000,505900000,450400000
totalOtherIncomeExpenseNet,-25000000,50100000,35000000,19900000
discontinuedOperations,,,,
netIncomeFromContinuingOps,606700000,488500000,331700000,334900000
netIncomeApplicableToCommonShares,606800000,488500000,331700000,334900000
