Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,880167000,297537000,440885000,392196000
minorityInterest,95210000,71476000,62145000,55042000
netIncome,852895000,299915000,428972000,383729000
sellingGeneralAdministrative,66054000,57904000,60889000,56218000
grossProfit,805141000,720410000,667256000,606606000
ebit,360030000,288992000,261424000,232940000
operatingIncome,360030000,288992000,261424000,232940000
otherOperatingExpenses,16909000,20501000,17720000,5231000
interestExpense,-84843000,-93442000,-89756000,-85006000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,18549000,-5112000,8686000,8828000
totalRevenue,1118621000,1004320000,983926000,957220000
totalOperatingExpenses,758591000,715328000,722502000,724280000
costOfRevenue,313480000,283910000,316670000,350614000
totalOtherIncomeExpenseNet,520137000,8545000,179461000,159256000
discontinuedOperations,,111000.0,445000.0,3900000.0
netIncomeFromContinuingOps,861618000,302649000,432199000,383368000
netIncomeApplicableToCommonShares,851539000,298468000,427485000,382054000
