Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,15809000000,3203000000,6874000000,7318000000
minorityInterest,,,,
netIncome,12390000000,2714000000,5546000000,6015000000
sellingGeneralAdministrative,14997000000,13060000000,13287000000,12424000000
grossProfit,32379000000,18259000000,22357000000,22220000000
ebit,0,0,0,0
operatingIncome,16004000000,3524000000,7369000000,7856000000
otherOperatingExpenses,1378000000,1675000000,1701000000,1940000000
interestExpense,,,,
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,3415000000,486000000,1341000000,1293000000
totalRevenue,32379000000,18259000000,22357000000,22220000000
totalOperatingExpenses,16375000000,14735000000,14988000000,14364000000
costOfRevenue,0,0,0,0
totalOtherIncomeExpenseNet,-195000000,-321000000,-495000000,-538000000
discontinuedOperations,-4000000,-3000000,13000000,-10000000
netIncomeFromContinuingOps,12394000000,2717000000,5533000000,6025000000
netIncomeApplicableToCommonShares,11965000000,2375000000,5192000000,5710000000
