Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,1742000000,1348000000,1126000000,1059000000
effectOfAccountingCharges,,,,
incomeBeforeTax,7598000000,4495000000,3305000000,2962000000
minorityInterest,10000000,11000000,11000000,12300000
netIncome,6433000000,3646000000,3008000000,2651000000
sellingGeneralAdministrative,8146000000,6858000000,5577000000,5356000000
grossProfit,18056000000,13043000000,9984000000,9505000000
ebit,8168000000,4837000000,3281000000,3090000000
operatingIncome,8168000000,4837000000,3281000000,3090000000
otherOperatingExpenses,,,,
interestExpense,-238000000,-275000000,-108000000,-137000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,1251000000,849000000,873000000,556000000
totalRevenue,29453000000,22284000000,17911000000,17049000000
totalOperatingExpenses,21285000000,17447000000,14630000000,13959000000
costOfRevenue,11397000000,9241000000,7927000000,7544000000
totalOtherIncomeExpenseNet,-570000000,-342000000,24000000,-128000000
discontinuedOperations,86000000,86000000,576000000,245000000
netIncomeFromContinuingOps,6347000000,3646000000,2432000000,2406000000
netIncomeApplicableToCommonShares,6269000000,3510000000,2940000000,2651000000
