Breakdown,2022-03-31,2021-03-31,2020-03-31,2019-03-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1141000000,654000000,-5228000000,1515000000
minorityInterest,323000000,335000000,344000000,323000000
netIncome,718000000,-149000000,-5369000000,1257000000
sellingGeneralAdministrative,316000000,1818000000,1392000000,1777000000
grossProfit,3582000000,3643000000,4676000000,5807000000
ebit,1549000000,20000000,1342000000,2062000000
operatingIncome,1549000000,20000000,1342000000,2062000000
otherOperatingExpenses,,,,
interestExpense,-204000000,-361000000,-383000000,-334000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,405000000,800000000,130000000,288000000
totalRevenue,16265000000,17729000000,19577000000,20753000000
totalOperatingExpenses,14716000000,17709000000,18235000000,18691000000
costOfRevenue,12683000000,14086000000,14901000000,14946000000
totalOtherIncomeExpenseNet,-408000000,634000000,-6570000000,-547000000
discontinuedOperations,,,,35000000.0
netIncomeFromContinuingOps,736000000,-146000000,-5358000000,1227000000
netIncomeApplicableToCommonShares,718000000,-149000000,-5369000000,1257000000
