Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,778000000,563000000,545000000,551000000
minorityInterest,,,,
netIncome,1486000000,-773000000,791000000,368000000
sellingGeneralAdministrative,-7000000,6000000,57000000,27000000
grossProfit,3207000000,2929000000,2951000000,2502000000
ebit,1370000000,1218000000,1195000000,841000000
operatingIncome,1370000000,1218000000,1195000000,841000000
otherOperatingExpenses,528000000,516000000,474000000,404000000
interestExpense,-529000000,-529000000,-567000000,-420000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,110000000,80000000,30000000,155000000
totalRevenue,8352000000,7418000000,7564000000,6277000000
totalOperatingExpenses,6982000000,6200000000,6369000000,5436000000
costOfRevenue,5145000000,4489000000,4613000000,3775000000
totalOtherIncomeExpenseNet,-592000000,-655000000,-650000000,-290000000
discontinuedOperations,818000000,-1256000000,276000000,-28000000
netIncomeFromContinuingOps,668000000,483000000,515000000,396000000
netIncomeApplicableToCommonShares,1391000000,-949000000,674000000,333000000
