Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,604200000,359900000,273500000,417400000
effectOfAccountingCharges,,,,
incomeBeforeTax,173900000,225000000,104200000,-126500000
minorityInterest,,,,
netIncome,154700000,493600000,101100000,-127100000
sellingGeneralAdministrative,794200000,620700000,515700000,432800000
grossProfit,1680500000,1280100000,931500000,663900000
ebit,282100000,299500000,142300000,-186300000
operatingIncome,282100000,299500000,142300000,-186300000
otherOperatingExpenses,,,,
interestExpense,-100300000,-84700000,-60300000,-22700000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,19200000,-268600000,3100000,600000
totalRevenue,2448500000,1926700000,1476000000,1031600000
totalOperatingExpenses,2166400000,1627200000,1333700000,1217900000
costOfRevenue,768000000,646600000,544500000,367700000
totalOtherIncomeExpenseNet,-108200000,-74500000,-38100000,59800000
discontinuedOperations,,,,
netIncomeFromContinuingOps,154700000,493600000,101100000,-127100000
netIncomeApplicableToCommonShares,154700000,493600000,101100000,-127100000
