Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1518494000,1318262000,1195439000,1048478000
minorityInterest,1615472000,1513214000,1366209000,1329597000
netIncome,978450000,773642000,810981000,159394000
sellingGeneralAdministrative,1195335000,1212584000,1103312000,1135454000
grossProfit,3646383000,3561991000,3473994000,3216638000
ebit,1770433000,1718972000,1755530000,1490149000
operatingIncome,1770433000,1718972000,1755530000,1490149000
otherOperatingExpenses,,,,
interestExpense,-279745000,-297030000,-435233000,-478969000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,306732000,313932000,279628000,258400000
totalRevenue,11618797000,11550604000,11388479000,11412151000
totalOperatingExpenses,9848364000,9831632000,9632949000,9922002000
costOfRevenue,7972414000,7988613000,7914485000,8195513000
totalOtherIncomeExpenseNet,-251939000,-400710000,-560091000,-441671000
discontinuedOperations,,-9653000.0,105483000.0,-457038000.0
netIncomeFromContinuingOps,1211762000,1004330000,915811000,790078000
netIncomeApplicableToCommonShares,978450000,773642000,810981000,159394000
