Breakdown,2021-08-29,2020-08-30,2019-09-01,2018-09-02
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,6680000000,5367000000,4765000000,4442000000
minorityInterest,514000000,421000000,341000000,304000000
netIncome,5007000000,4002000000,3659000000,3134000000
sellingGeneralAdministrative,17946000000,16332000000,14994000000,13876000000
grossProfit,25245000000,21822000000,19817000000,18424000000
ebit,7223000000,5435000000,4737000000,4480000000
operatingIncome,7223000000,5435000000,4737000000,4480000000
otherOperatingExpenses,,,,
interestExpense,-171000000,-160000000,-150000000,-159000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,1601000000,1308000000,1061000000,1263000000
totalRevenue,195929000000,166761000000,152703000000,141576000000
totalOperatingExpenses,188706000000,161326000000,147966000000,137096000000
costOfRevenue,170684000000,144939000000,132886000000,123152000000
totalOtherIncomeExpenseNet,-543000000,-68000000,28000000,-38000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,5079000000,4059000000,3704000000,3179000000
netIncomeApplicableToCommonShares,5007000000,4002000000,3659000000,3134000000
