Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,24655000000,18447000000,13600000000,10273000000
effectOfAccountingCharges,,,,
incomeBeforeTax,47284000000,33180000000,24812000000,25361000000
minorityInterest,,,,
netIncome,39370000000,29146000000,18485000000,22112000000
sellingGeneralAdministrative,23872000000,18155000000,15341000000,11297000000
grossProfit,95280000000,69273000000,57927000000,46483000000
ebit,46753000000,32671000000,28986000000,24913000000
operatingIncome,46753000000,32671000000,28986000000,24913000000
otherOperatingExpenses,,,,
interestExpense,,,,
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,7914000000,4034000000,6327000000,3249000000
totalRevenue,117929000000,85965000000,70697000000,55838000000
totalOperatingExpenses,71176000000,53294000000,41711000000,30925000000
costOfRevenue,22649000000,16692000000,12770000000,9355000000
totalOtherIncomeExpenseNet,531000000,509000000,-4174000000,448000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,39370000000,29146000000,18485000000,22112000000
netIncomeApplicableToCommonShares,39370000000,29146000000,18485000000,22111000000
