Breakdown,2022-03-31,2021-03-31,2020-03-31,2019-03-31
researchDevelopment,2186000000,1778000000,1559000000,1433000000
effectOfAccountingCharges,,,,
incomeBeforeTax,1081000000,1017000000,1508000000,1079000000
minorityInterest,,,,
netIncome,789000000,837000000,3039000000,1019000000
sellingGeneralAdministrative,1612000000,1281000000,1137000000,1162000000
grossProfit,5143000000,4135000000,4168000000,3628000000
ebit,1196000000,1046000000,1450000000,1010000000
operatingIncome,1196000000,1046000000,1450000000,1010000000
otherOperatingExpenses,,,,
interestExpense,-58000000,-45000000,-44000000,-45000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,292000000,180000000,-1531000000,60000000
totalRevenue,6991000000,5629000000,5537000000,4950000000
totalOperatingExpenses,5795000000,4583000000,4087000000,3940000000
costOfRevenue,1848000000,1494000000,1369000000,1322000000
totalOtherIncomeExpenseNet,-115000000,-29000000,58000000,69000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,789000000,837000000,3039000000,1019000000
netIncomeApplicableToCommonShares,789000000,837000000,3039000000,1019000000
