Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,903100000,760700000,752700000,622200000
effectOfAccountingCharges,,,,
incomeBeforeTax,1702000000,916700000,1166500000,761400000
minorityInterest,,,,
netIncome,1503100000,823400000,1046900000,722200000
sellingGeneralAdministrative,1494000000,1228800000,1242400000,1088400000
grossProfit,3983600000,3305700000,3233600000,2783400000
ebit,1586500000,1316200000,1238500000,1072800000
operatingIncome,1586500000,1316200000,1238500000,1072800000
otherOperatingExpenses,,,,
interestExpense,-18400000,-15800000,-20700000,-29900000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,198900000,93300000,119600000,39200000
totalRevenue,5232500000,4386300000,4348000000,3722800000
totalOperatingExpenses,3646000000,3070100000,3109500000,2650000000
costOfRevenue,1248900000,1080600000,1114400000,939400000
totalOtherIncomeExpenseNet,115500000,-399500000,-72000000,-311400000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1503100000,823400000,1046900000,722200000
netIncomeApplicableToCommonShares,1503100000,823400000,1046900000,722200000
