Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1766000000,1171000000,1112000000,1565000000
minorityInterest,998000000,999000000,1878000000,1878000000
netIncome,1334000000,958000000,893000000,1187000000
sellingGeneralAdministrative,5795000000,5528000000,3207000000,1228000000
grossProfit,8098000000,7040000000,4926000000,2754000000
ebit,2303000000,1512000000,1719000000,1526000000
operatingIncome,2303000000,1512000000,1719000000,1526000000
otherOperatingExpenses,,,,
interestExpense,-696000000,-716000000,-507000000,-193000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,363000000,196000000,198000000,378000000
totalRevenue,16226000000,14852000000,10187000000,5823000000
totalOperatingExpenses,13923000000,13340000000,8468000000,4297000000
costOfRevenue,8128000000,7812000000,5261000000,3069000000
totalOtherIncomeExpenseNet,-537000000,-341000000,-607000000,39000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1403000000,975000000,914000000,1187000000
netIncomeApplicableToCommonShares,1334000000,958000000,893000000,1187000000
