Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1414200000,1161400000,1731500000,1587100000
minorityInterest,28900000,35000000,40500000,50400000
netIncome,1129900000,-1205100000,1558900000,1429100000
sellingGeneralAdministrative,3343400000,3248500000,3467300000,3427300000
grossProfit,5211200000,4932600000,5554700000,5351600000
ebit,1867800000,1684100000,2087400000,1924300000
operatingIncome,1867800000,1684100000,2087400000,1924300000
otherOperatingExpenses,,,,
interestExpense,-197500000,-221000000,-214200000,-235200000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,270200000,176600000,288600000,321200000
totalRevenue,12733100000,11790200000,12562000000,12222100000
totalOperatingExpenses,10865300000,10106100000,10474600000,10297800000
costOfRevenue,7521900000,6857600000,7007300000,6870500000
totalOtherIncomeExpenseNet,-453600000,-522700000,-355900000,-337200000
discontinuedOperations,,-2172500000.0,133300000.0,178800000.0
netIncomeFromContinuingOps,1144000000,984800000,1442900000,1265900000
netIncomeApplicableToCommonShares,1129900000,-1205100000,1558900000,1429100000
