Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,857000000,768000000,765000000,800000000
effectOfAccountingCharges,,,,
incomeBeforeTax,8145000000,2071000000,-1247000000,3749000000
minorityInterest,574000000,570000000,553000000,1138000000
netIncome,6311000000,1225000000,-1359000000,4641000000
sellingGeneralAdministrative,1313000000,1368000000,1385000000,1659000000
grossProfit,10777000000,5196000000,6369000000,8530000000
ebit,8219000000,2659000000,3800000000,5602000000
operatingIncome,8219000000,2659000000,3800000000,5602000000
otherOperatingExpenses,,,,
interestExpense,-731000000,-827000000,-933000000,-1063000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,1740000000,777000000,470000000,809000000
totalRevenue,54968000000,38542000000,42951000000,49604000000
totalOperatingExpenses,46749000000,35883000000,39151000000,44002000000
costOfRevenue,44191000000,33346000000,36582000000,41074000000
totalOtherIncomeExpenseNet,-74000000,-588000000,-5047000000,-1853000000
discontinuedOperations,,,445000000.0,1835000000.0
netIncomeFromContinuingOps,6405000000,1294000000,-1717000000,2940000000
netIncomeApplicableToCommonShares,6279000000,1216000000,-1365000000,4641000000
