Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,5933000000,-739000000,3545000000,4240998000
minorityInterest,,,,
netIncome,4664000000,-605000000,2735000000,3419040000
sellingGeneralAdministrative,511000000,484000000,489000000,426969000
grossProfit,13034000000,4979000000,9120000000,9592660000
ebit,6118000000,-137000000,3666000000,4343516000
operatingIncome,6118000000,-137000000,3666000000,4343516000
otherOperatingExpenses,2199000000,-667000000,620000000,938121000
interestExpense,-178000000,-205000000,-185000000,-245052000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,1269000000,-134000000,810000000,821958000
totalRevenue,19777000000,9934000000,17076000000,17266477000
totalOperatingExpenses,13659000000,10071000000,13410000000,12922961000
costOfRevenue,6743000000,4955000000,7956000000,7673817000
totalOtherIncomeExpenseNet,-185000000,-602000000,-121000000,-102518000
discontinuedOperations,,,,
netIncomeFromContinuingOps,4664000000,-605000000,2735000000,3419040000
netIncomeApplicableToCommonShares,4664000000,-605000000,2735000000,3419040000
