Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,1074000000,1068000000,1263000000,1122000000
effectOfAccountingCharges,,,,
incomeBeforeTax,-38000000,-3151000000,775000000,485000000
minorityInterest,1495000000,1507000000,1569000000,1577000000
netIncome,12000000,-2612000000,565000000,406000000
sellingGeneralAdministrative,4926000000,3116000000,6867000000,6495000000
grossProfit,7076000000,3550000000,10001000000,9359000000
ebit,262000000,-1527000000,961000000,783000000
operatingIncome,262000000,-1527000000,961000000,783000000
otherOperatingExpenses,,,,-59000000.0
interestExpense,-351000000,-360000000,-173000000,-190000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,-53000000,-423000000,203000000,87000000
totalRevenue,8598000000,5199000000,12067000000,11223000000
totalOperatingExpenses,8336000000,6726000000,11106000000,10440000000
costOfRevenue,1522000000,1649000000,2066000000,1864000000
totalOtherIncomeExpenseNet,-300000000,-1624000000,-186000000,-298000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,15000000,-2728000000,572000000,398000000
netIncomeApplicableToCommonShares,-269000000,-2687000000,565000000,406000000
