Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,623000000,434000000,1006000000,-1210000000
minorityInterest,1901000000,1901000000,2193000000,2193000000
netIncome,759000000,739000000,1284000000,-423000000
sellingGeneralAdministrative,2867000000,1975000000,2184000000,-79000000
grossProfit,8708000000,7112000000,6741000000,4454000000
ebit,3166000000,2882000000,2269000000,2267000000
operatingIncome,3166000000,2882000000,2269000000,2267000000
otherOperatingExpenses,457000000,288000000,558000000,395000000
interestExpense,-1091000000,-1034000000,-962000000,-855000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,-136000000,-305000000,-278000000,-739000000
totalRevenue,14905000000,13578000000,12347000000,12657000000
totalOperatingExpenses,11739000000,10696000000,10078000000,10390000000
costOfRevenue,6197000000,6466000000,5606000000,8203000000
totalOtherIncomeExpenseNet,-2543000000,-2448000000,-1263000000,-3477000000
discontinuedOperations,,,,34000000.0
netIncomeFromContinuingOps,759000000,739000000,1284000000,-471000000
netIncomeApplicableToCommonShares,759000000,739000000,1284000000,-423000000
