Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,616000000,551000000,606000000,584000000
effectOfAccountingCharges,,,,
incomeBeforeTax,2896000000,1746000000,2591000000,2424000000
minorityInterest,38000000,43000000,51000000,35000000
netIncome,2144000000,1410000000,2211000000,2145000000
sellingGeneralAdministrative,3199000000,3113000000,3589000000,3542000000
grossProfit,6335000000,5450000000,7052000000,7098000000
ebit,2520000000,1786000000,2857000000,2972000000
operatingIncome,2520000000,1786000000,2857000000,2972000000
otherOperatingExpenses,,,,
interestExpense,-144000000,-221000000,-272000000,-258000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,750000000,331000000,378000000,278000000
totalRevenue,19628000000,17858000000,21390000000,21609000000
totalOperatingExpenses,17108000000,16072000000,18533000000,18637000000
costOfRevenue,13293000000,12408000000,14338000000,14511000000
totalOtherIncomeExpenseNet,376000000,-40000000,-266000000,-548000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,2146000000,1415000000,2213000000,2146000000
netIncomeApplicableToCommonShares,2144000000,1410000000,2211000000,2145000000
