Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1383000000,1234000000,1736000000,1783000000
minorityInterest,299000000,218000000,191000000,113000000
netIncome,1346000000,1101000000,1343000000,1382000000
sellingGeneralAdministrative,138000000,203000000,81000000,170000000
grossProfit,7668000000,7163000000,6766000000,6237000000
ebit,2688000000,2465000000,2595000000,2363000000
operatingIncome,2688000000,2465000000,2595000000,2363000000
otherOperatingExpenses,2810000000,2575000000,2406000000,2266000000
interestExpense,-930000000,-1033000000,-1004000000,-829000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,190000000,90000000,296000000,401000000
totalRevenue,13676000000,12246000000,12574000000,12337000000
totalOperatingExpenses,10988000000,9781000000,9979000000,9974000000
costOfRevenue,6008000000,5083000000,5808000000,6100000000
totalOtherIncomeExpenseNet,-1305000000,-1231000000,-859000000,-580000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1193000000,1144000000,1440000000,1382000000
netIncomeApplicableToCommonShares,1346000000,1101000000,1343000000,1382000000
