Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,608952000,516225000,692597000,433038000
minorityInterest,-318000,130000,-224000,-224000
netIncome,500191000,369777000,507450000,365359000
sellingGeneralAdministrative,2043029000,1809337000,1586064000,1460396000
grossProfit,2787604000,2548253000,2349038000,2496782000
ebit,744575000,738916000,762974000,1036386000
operatingIncome,744575000,738916000,762974000,1036386000
otherOperatingExpenses,,,,
interestExpense,-336082000,-406466000,-479684000,-521494000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,109224000,146151000,185352000,67679000
totalRevenue,6260026000,5622593000,5159222000,5102257000
totalOperatingExpenses,5515451000,4883677000,4396248000,4065871000
costOfRevenue,3472422000,3074340000,2810184000,2605475000
totalOtherIncomeExpenseNet,-135623000,-222691000,-70377000,-603348000
discontinuedOperations,,,,
netIncomeFromContinuingOps,499728000,370074000,507245000,365359000
netIncomeApplicableToCommonShares,500191000,369777000,507450000,365359000
