Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,855500000,889300000,748300000,576100000
minorityInterest,2300000,2600000,2500000,3000000
netIncome,702500000,721000000,611900000,470000000
sellingGeneralAdministrative,329200000,303500000,308400000,283600000
grossProfit,1349000000,1256500000,1183200000,970600000
ebit,1031900000,939200000,879700000,687000000
operatingIncome,1031900000,939200000,879700000,687000000
otherOperatingExpenses,-12100000,13800000,-4900000,-4900000
interestExpense,-142700000,-118100000,-129300000,-137100000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,153200000,168200000,136300000,105700000
totalRevenue,5084700000,4432100000,4422300000,3980400000
totalOperatingExpenses,4052800000,3492900000,3542600000,3293400000
costOfRevenue,3735700000,3175600000,3239100000,3009800000
totalOtherIncomeExpenseNet,-176400000,-49900000,-131400000,-110900000
discontinuedOperations,500000,500000,500000,500000
netIncomeFromContinuingOps,702300000,721100000,612000000,470400000
netIncomeApplicableToCommonShares,702300000,720400000,611000000,469200000
