Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,3824000000,6890000000,766000000,9341000000
minorityInterest,,126000000.0,135000000.0,41000000.0
netIncome,2475000000,4467000000,-1293000000,6963000000
sellingGeneralAdministrative,1909000000,1888000000,1911000000,2342000000
grossProfit,13940000000,13488000000,12713000000,12176000000
ebit,12031000000,11600000000,10802000000,9834000000
operatingIncome,12031000000,11600000000,10802000000,9834000000
otherOperatingExpenses,,,,
interestExpense,-1186000000,-1259000000,-1258000000,-679000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,1349000000,2436000000,2064000000,2374000000
totalRevenue,21111000000,20841000000,19796000000,19627000000
totalOperatingExpenses,9080000000,9241000000,8994000000,9793000000
costOfRevenue,7171000000,7353000000,7083000000,7451000000
totalOtherIncomeExpenseNet,-8207000000,-4710000000,-10036000000,-493000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,2475000000,4454000000,-1298000000,6967000000
netIncomeApplicableToCommonShares,2464000000,4459000000,-1300000000,6955000000
