Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1959639000,1361227000,1525651000,1717223000
minorityInterest,88361000,18032000,16756000,25250000
netIncome,1953263000,1357213000,1520534000,1711031000
sellingGeneralAdministrative,101254000,79973000,62146000,103612000
grossProfit,2578319000,2116803000,2111503000,2068235000
ebit,1763637000,1483573000,1536439000,1479877000
operatingIncome,1763637000,1483573000,1536439000,1479877000
otherOperatingExpenses,,,,1100000.0
interestExpense,-90774000,-56283000,-45641000,-32542000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,0,0,0,0
totalRevenue,3498917000,2984265000,2924655000,2825318000
totalOperatingExpenses,1735280000,1500692000,1388216000,1345441000
costOfRevenue,920598000,867462000,813152000,757083000
totalOtherIncomeExpenseNet,196002000,-122346000,-10788000,237346000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1959639000,1361227000,1525651000,1717223000
netIncomeApplicableToCommonShares,1732444000,1098335000,1272767000,1488900000
