Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1108700000,632700000,917000000,970500000
minorityInterest,,,,
netIncome,841100000,461000000,696400000,738000000
sellingGeneralAdministrative,557100000,537300000,565500000,538500000
grossProfit,1880000000,1390400000,1644000000,1645300000
ebit,1310000000,848000000,1071800000,1100100000
operatingIncome,1310000000,848000000,1071800000,1100100000
otherOperatingExpenses,12900000,5100000,6700000,6700000
interestExpense,-93400000,-93500000,-85000000,-89800000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,267600000,171700000,220600000,232500000
totalRevenue,7730300000,6658200000,6964300000,7014600000
totalOperatingExpenses,6420300000,5810200000,5892500000,5914500000
costOfRevenue,5850300000,5267800000,5320300000,5369300000
totalOtherIncomeExpenseNet,-201300000,-215300000,-154800000,-129600000
discontinuedOperations,,,,
netIncomeFromContinuingOps,841100000,461000000,696400000,738000000
netIncomeApplicableToCommonShares,834700000,457400000,691200000,732300000
