Breakdown,2021-09-30,2020-09-30,2019-09-30,2018-09-30
researchDevelopment,299917000,256575000,246888000,249786000
effectOfAccountingCharges,,,,
incomeBeforeTax,391755000,134706000,20300000,28656000
minorityInterest,,,,
netIncome,476923000,130695000,-27460000,51987000
sellingGeneralAdministrative,709968000,587175000,542094000,556686000
grossProfit,1436057000,1124144000,930253000,915322000
ebit,396776000,251681000,117430000,77500000
operatingIncome,396776000,251681000,117430000,77500000
otherOperatingExpenses,,,,
interestExpense,-50478000,-58428000,-43047000,-41673000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,-85168000,4011000,47760000,-23331000
totalRevenue,1807159000,1458415000,1255631000,1241824000
totalOperatingExpenses,1410383000,1206734000,1138201000,1164324000
costOfRevenue,371102000,334271000,325378000,326502000
totalOtherIncomeExpenseNet,-5021000,-116975000,-97130000,-48844000
discontinuedOperations,,,,
netIncomeFromContinuingOps,476923000,130695000,-27460000,51987000
netIncomeApplicableToCommonShares,476923000,130695000,-27460000,51987000
