Breakdown,2021-09-02,2020-09-03,2019-08-29,2018-08-30
researchDevelopment,2663000000,2600000000,2441000000,2141000000
effectOfAccountingCharges,,,,
incomeBeforeTax,6255000000,2990000000,7051000000,14306000000
minorityInterest,,,987000000.0,967000000.0
netIncome,5861000000,2687000000,6313000000,14135000000
sellingGeneralAdministrative,894000000,881000000,836000000,813000000
grossProfit,10472000000,6552000000,10702000000,17891000000
ebit,6796000000,3060000000,7390000000,14926000000
operatingIncome,6796000000,3060000000,7390000000,14926000000
otherOperatingExpenses,119000000,11000000,35000000,11000000
interestExpense,-183000000,-194000000,-128000000,-342000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,394000000,280000000,693000000,168000000
totalRevenue,27705000000,21435000000,23406000000,30391000000
totalOperatingExpenses,20909000000,18375000000,16016000000,15465000000
costOfRevenue,17233000000,14883000000,12704000000,12500000000
totalOtherIncomeExpenseNet,-541000000,-70000000,-339000000,-620000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,5861000000,2710000000,6358000000,14138000000
netIncomeApplicableToCommonShares,5861000000,2687000000,6313000000,14135000000
