Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1004000000,-1465000000,392000000,1427000000
minorityInterest,,,,
netIncome,946000000,-1451000000,480000000,1096000000
sellingGeneralAdministrative,274000000,258000000,353000000,408000000
grossProfit,4355000000,1971000000,3808000000,4635000000
ebit,1151000000,-868000000,526000000,1184000000
operatingIncome,1151000000,-868000000,526000000,1184000000
otherOperatingExpenses,728000000,84000000,383000000,313000000
interestExpense,-203000000,-267000000,-280000000,-280000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,58000000,-14000000,-88000000,331000000
totalRevenue,5616000000,3122000000,5125000000,6052000000
totalOperatingExpenses,4465000000,3990000000,4599000000,4868000000
costOfRevenue,1261000000,1151000000,1317000000,1417000000
totalOtherIncomeExpenseNet,-147000000,-597000000,-134000000,243000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,946000000,-1451000000,480000000,1096000000
netIncomeApplicableToCommonShares,946000000,-1451000000,480000000,1096000000
