Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,153000000,144000000,149000000,151000000
effectOfAccountingCharges,,,,
incomeBeforeTax,693000000,-1006000000,-852000000,-7992000000
minorityInterest,,26000000.0,33000000.0,34800000.0
netIncome,572000000,-770000000,107000000,-6942000000
sellingGeneralAdministrative,2113000000,2079000000,2264000000,2480000000
grossProfit,3318000000,3083000000,3235000000,3518000000
ebit,1052000000,860000000,822000000,887000000
operatingIncome,1052000000,860000000,822000000,887000000
otherOperatingExpenses,,,,
interestExpense,-256000000,-274000000,-303000000,-446000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,121000000,-236000000,-1038000000,-1359000000
totalRevenue,10589000000,9385000000,9715000000,10154000000
totalOperatingExpenses,9537000000,8525000000,8893000000,9267000000
costOfRevenue,7271000000,6302000000,6480000000,6636000000
totalOtherIncomeExpenseNet,-359000000,-1866000000,-1674000000,-8879000000
discontinuedOperations,,,-79000000.0,-309000000.0
netIncomeFromContinuingOps,572000000,-770000000,186000000,-6633000000
netIncomeApplicableToCommonShares,572000000,-770000000,107000000,-6942000000
