Breakdown,2022-06-30,2021-06-30,2020-06-30,2019-06-30
researchDevelopment,24512000000,20716000000,19269000000,16876000000
effectOfAccountingCharges,,,,
incomeBeforeTax,83716000000,71102000000,53036000000,43688000000
minorityInterest,,,,
netIncome,72738000000,61271000000,44281000000,39240000000
sellingGeneralAdministrative,27725000000,25224000000,24709000000,23098000000
grossProfit,135620000000,115856000000,96937000000,82933000000
ebit,83383000000,69916000000,52959000000,42959000000
operatingIncome,83383000000,69916000000,52959000000,42959000000
otherOperatingExpenses,,,,
interestExpense,-2047000000,-2330000000,-2591000000,-2686000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,10978000000,9831000000,8755000000,4448000000
totalRevenue,198270000000,168088000000,143015000000,125843000000
totalOperatingExpenses,114887000000,98172000000,90056000000,82884000000
costOfRevenue,62650000000,52232000000,46078000000,42910000000
totalOtherIncomeExpenseNet,333000000,1186000000,77000000,729000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,72738000000,61271000000,44281000000,39240000000
netIncomeApplicableToCommonShares,72738000000,61271000000,44281000000,39240000000
