Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,734000000,686000000,687000000,637000000
effectOfAccountingCharges,,,,
incomeBeforeTax,1552000000,1174000000,1001000000,1102000000
minorityInterest,17000000,17000000,17000000,17000000
netIncome,1245000000,949000000,868000000,966000000
sellingGeneralAdministrative,1230000000,1212000000,1325000000,1179000000
grossProfit,4048000000,3637000000,3948000000,3539000000
ebit,1850000000,1523000000,1727000000,1478000000
operatingIncome,1850000000,1523000000,1727000000,1478000000
otherOperatingExpenses,-2000000,1000000,1000000,57000000
interestExpense,-215000000,-233000000,-237000000,-240000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,302000000,221000000,130000000,133000000
totalRevenue,8171000000,7414000000,7887000000,7343000000
totalOperatingExpenses,6321000000,5891000000,6160000000,5865000000
costOfRevenue,4123000000,3777000000,3939000000,3804000000
totalOtherIncomeExpenseNet,-298000000,-349000000,-726000000,-376000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1250000000,953000000,871000000,969000000
netIncomeApplicableToCommonShares,1245000000,949000000,868000000,966000000
