Breakdown,2022-05-31,2021-05-31,2020-05-31,2019-05-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,6651000000,6661000000,2887000000,4801000000
minorityInterest,,,,
netIncome,6046000000,5727000000,2539000000,4029000000
sellingGeneralAdministrative,14804000000,12770000000,13126000000,12702000000
grossProfit,21479000000,20001000000,16241000000,17474000000
ebit,6675000000,7231000000,3115000000,4772000000
operatingIncome,6675000000,7231000000,3115000000,4772000000
otherOperatingExpenses,,,,
interestExpense,-299000000,-296000000,-151000000,-131000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,605000000,934000000,348000000,772000000
totalRevenue,46710000000,44538000000,37403000000,39117000000
totalOperatingExpenses,40035000000,37307000000,34288000000,34345000000
costOfRevenue,25231000000,24537000000,21162000000,21643000000
totalOtherIncomeExpenseNet,-24000000,-570000000,-228000000,29000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,6046000000,5727000000,2539000000,4029000000
netIncomeApplicableToCommonShares,6046000000,5727000000,2539000000,4029000000
