Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1534000000,1212000000,1019000000,1064000000
minorityInterest,10000000,3000000,3000000,3000000
netIncome,1187000000,933000000,774000000,458000000
sellingGeneralAdministrative,1519000000,1356000000,1208000000,1235000000
grossProfit,3420000000,2903000000,2535000000,2526000000
ebit,1623000000,1345000000,1137000000,1081000000
operatingIncome,1623000000,1345000000,1137000000,1081000000
otherOperatingExpenses,,,,
interestExpense,-125000000,-101000000,-124000000,-150000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,347000000,279000000,245000000,606000000
totalRevenue,5886000000,5625000000,4258000000,4277000000
totalOperatingExpenses,4263000000,4280000000,3121000000,3196000000
costOfRevenue,2466000000,2722000000,1723000000,1751000000
totalOtherIncomeExpenseNet,-89000000,-133000000,-118000000,-17000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1187000000,933000000,774000000,458000000
netIncomeApplicableToCommonShares,1187000000,933000000,774000000,458000000
