Breakdown,2022-01-29,2021-01-30,2020-02-01,2019-02-02
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,2258540000,106297000,2164288000,2050876000
minorityInterest,,,,
netIncome,1722589000,85382000,1660928000,1587457000
sellingGeneralAdministrative,3755768000,3104656000,3170687000,2786350000
grossProfit,6088636000,3534366000,5316869000,4827064000
ebit,2332868000,429710000,2146182000,2040714000
operatingIncome,2332868000,429710000,2146182000,2040714000
otherOperatingExpenses,,,,
interestExpense,-75161000,-88064000,-9740000,-16407000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,535951000,20915000,503360000,463419000
totalRevenue,18916244000,12531565000,16039073000,14983541000
totalOperatingExpenses,16583376000,12101855000,13892891000,12942827000
costOfRevenue,12827608000,8997199000,10722204000,10156477000
totalOtherIncomeExpenseNet,-74328000,-323413000,18106000,10162000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1722589000,85382000,1660928000,1587457000
netIncomeApplicableToCommonShares,1722589000,85382000,1660928000,1587457000
