Breakdown,2022-04-02,2021-04-03,2020-03-28,2019-03-30
researchDevelopment,623636000,570395000,484414000,450482000
effectOfAccountingCharges,,,,
incomeBeforeTax,1181084000,807380000,395089000,91792000
minorityInterest,,,,
netIncome,1033353000,733611000,334325000,133125000
sellingGeneralAdministrative,349718000,367238000,343569000,476074000
grossProfit,2289768000,1883566000,1325963000,1216529000
ebit,1299669000,933927000,478316000,261368000
operatingIncome,1299669000,933927000,478316000,261368000
otherOperatingExpenses,16745000,12006000,19664000,28605000
interestExpense,-63326000,-75198000,-60392000,-43963000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,147731000,73769000,60764000,-41333000
totalRevenue,4645714000,4015307000,3239141000,3090325000
totalOperatingExpenses,3346045000,3081380000,2760825000,2828957000
costOfRevenue,2355946000,2131741000,1913178000,1873796000
totalOtherIncomeExpenseNet,-118585000,-126547000,-83227000,-169576000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1033353000,733611000,334325000,133125000
netIncomeApplicableToCommonShares,1033353000,733611000,334325000,133125000
