Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,10203000000,10152000000,8594000000,9254000000
effectOfAccountingCharges,,,,
incomeBeforeTax,13879000000,5863000000,7171000000,8701000000
minorityInterest,73000000,87000000,94000000,181000000
netIncome,13049000000,7067000000,9843000000,6220000000
sellingGeneralAdministrative,9403000000,8569000000,8829000000,9587000000
grossProfit,35463000000,29963000000,28061000000,28943000000
ebit,15857000000,11242000000,10638000000,10102000000
operatingIncome,15857000000,11242000000,10638000000,10102000000
otherOperatingExpenses,,,,
interestExpense,-806000000,-831000000,-893000000,-772000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,1521000000,1340000000,1565000000,2508000000
totalRevenue,48704000000,41518000000,39121000000,42294000000
totalOperatingExpenses,32847000000,30276000000,28483000000,32192000000
costOfRevenue,13241000000,11555000000,11060000000,13351000000
totalOtherIncomeExpenseNet,-1978000000,-5379000000,-3467000000,-1401000000
discontinuedOperations,704000000,2548000000,4153000000,4153000000
netIncomeFromContinuingOps,12358000000,4523000000,5606000000,6193000000
netIncomeApplicableToCommonShares,13049000000,7067000000,9843000000,6220000000
