Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,557000000,347000000,438000000,-882000000
minorityInterest,182000000,192000000,193000000,196000000
netIncome,963000000,-6000000,-415000000,-712000000
sellingGeneralAdministrative,891000000,720000000,894000000,1951000000
grossProfit,2288000000,2126000000,2250000000,3710000000
ebit,885000000,856000000,891000000,1084000000
operatingIncome,885000000,856000000,891000000,1084000000
otherOperatingExpenses,,,,
interestExpense,-285000000,-331000000,-348000000,-394000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,-2000000,144000000,-141000000,-182000000
totalRevenue,3500000000,3361000000,3441000000,6515000000
totalOperatingExpenses,2615000000,2505000000,2550000000,5431000000
costOfRevenue,1212000000,1235000000,1191000000,2805000000
totalOtherIncomeExpenseNet,-328000000,-509000000,-453000000,-1966000000
discontinuedOperations,412000000,-196000000,-982000000,-982000000
netIncomeFromContinuingOps,559000000,203000000,579000000,-700000000
netIncomeApplicableToCommonShares,963000000,-6000000,-415000000,-712000000
