Breakdown,2021-06-30,2020-06-30,2019-06-30,2018-06-30
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,450000000,-1524000000,354000000,-1089000000
minorityInterest,935000000,807000000,1167000000,1186000000
netIncome,330000000,-1269000000,155000000,-1514000000
sellingGeneralAdministrative,3293000000,3065000000,3177000000,3081000000
grossProfit,4579000000,4081000000,4435000000,4120000000
ebit,606000000,372000000,599000000,567000000
operatingIncome,606000000,372000000,599000000,567000000
otherOperatingExpenses,,,,
interestExpense,-53000000,-25000000,-59000000,-7000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,61000000,21000000,126000000,355000000
totalRevenue,9358000000,9008000000,10074000000,9024000000
totalOperatingExpenses,8752000000,8636000000,9475000000,8457000000
costOfRevenue,4779000000,4927000000,5639000000,4904000000
totalOtherIncomeExpenseNet,-156000000,-1896000000,-245000000,-1656000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,389000000,-1545000000,228000000,-1444000000
netIncomeApplicableToCommonShares,330000000,-1269000000,155000000,-1516000000
