Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,11000000.0
effectOfAccountingCharges,,,,
incomeBeforeTax,2859000000,761000000,786000000,467000000
minorityInterest,,,20000000.0,19000000.0
netIncome,2187000000,510000000,4438000000,268000000
sellingGeneralAdministrative,1293000000,810000000,760000000,799000000
grossProfit,6507000000,2553000000,2518000000,2370000000
ebit,3731000000,1200000000,1290000000,1139000000
operatingIncome,3731000000,1200000000,1290000000,1139000000
otherOperatingExpenses,,,,
interestExpense,-485000000,-401000000,-413000000,-483000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,672000000,251000000,-3334000000,7000000
totalRevenue,26989000000,9093000000,9821000000,9478000000
totalOperatingExpenses,23258000000,7893000000,8531000000,8339000000
costOfRevenue,20482000000,6540000000,7303000000,7108000000
totalOtherIncomeExpenseNet,-872000000,-439000000,-504000000,-672000000
discontinuedOperations,,,321000000.0,-192000000.0
netIncomeFromContinuingOps,2187000000,510000000,4120000000,460000000
netIncomeApplicableToCommonShares,2187000000,510000000,4438000000,268000000
