Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,2455149000,1769521000,2547261000,2508240000
minorityInterest,,,,
netIncome,1858746000,1353152000,1929149000,1918080000
sellingGeneralAdministrative,2759682000,2632982000,2587972000,2371485000
grossProfit,6066772000,5154761000,5967943000,5796302000
ebit,0,0,0,0
operatingIncome,2578880000,1838193000,2658286000,2736288000
otherOperatingExpenses,728210000,683586000,721685000,688529000
interestExpense,,,,
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,596403000,416369000,618112000,590160000
totalRevenue,6066772000,5154761000,5967943000,5796302000
totalOperatingExpenses,3487892000,3316568000,3309657000,3060014000
costOfRevenue,0,0,0,0
totalOtherIncomeExpenseNet,-123731000,-68672000,-111025000,-228048000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1858746000,1353152000,1929149000,1918080000
netIncomeApplicableToCommonShares,1776977000,1279066000,1849509000,1836028000
