Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,2817000000,-13612000000,3233000000,3697000000
minorityInterest,7375000000,8021000000,9413000000,9878000000
netIncome,9738000000,-9826000000,2637000000,2780000000
sellingGeneralAdministrative,2601000000,2721000000,3196000000,2085000000
grossProfit,10443000000,4163000000,12047000000,9237000000
ebit,3757000000,-2600000000,5065000000,4576000000
operatingIncome,3757000000,-2600000000,5065000000,4576000000
otherOperatingExpenses,721000000,667000000,561000000,406000000
interestExpense,-1267000000,-1333000000,-1231000000,-945000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,264000000,-2430000000,784000000,764000000
totalRevenue,120451000000,69896000000,111275000000,86284000000
totalOperatingExpenses,116694000000,72496000000,106210000000,81708000000
costOfRevenue,110008000000,65733000000,99228000000,77047000000
totalOtherIncomeExpenseNet,-940000000,-11012000000,-1832000000,-879000000
discontinuedOperations,8448000000,1205000000,806000000,673000000
netIncomeFromContinuingOps,2553000000,-11182000000,2449000000,2933000000
netIncomeApplicableToCommonShares,9736000000,-9827000000,2636000000,2779000000
