Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,803780000,421882000,625515000,591602000
minorityInterest,,,,
netIncome,598626000,306276000,454433000,434288000
sellingGeneralAdministrative,1951282000,1666041000,1958295000,1810601000
grossProfit,2696028000,2012611000,2525129000,2411012000
ebit,742505000,345351000,565473000,598706000
operatingIncome,742505000,345351000,565473000,598706000
otherOperatingExpenses,,,,
interestExpense,,,,
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,205154000,115606000,171082000,157314000
totalRevenue,6461444000,5109000000,6074432000,5800271000
totalOperatingExpenses,5718939000,4763649000,5508959000,5201565000
costOfRevenue,3765416000,3096389000,3549303000,3389259000
totalOtherIncomeExpenseNet,61275000,76531000,60042000,-7104000
discontinuedOperations,,,,
netIncomeFromContinuingOps,598626000,306276000,454433000,434288000
netIncomeApplicableToCommonShares,598626000,306276000,454433000,434288000
