Breakdown,2021-12-25,2020-12-26,2019-12-28,2018-12-29
researchDevelopment,752000000,719000000,711000000,680000000
effectOfAccountingCharges,,,,
incomeBeforeTax,9821000000,9069000000,9312000000,9189000000
minorityInterest,108000000,98000000,82000000,84000000
netIncome,7618000000,7120000000,7314000000,12515000000
sellingGeneralAdministrative,29875000000,26988000000,25749000000,24227000000
grossProfit,42429000000,38637000000,37178000000,35280000000
ebit,11798000000,10936000000,10719000000,10376000000
operatingIncome,11798000000,10936000000,10719000000,10376000000
otherOperatingExpenses,4000000,-6000000,-1000000,-3000000
interestExpense,-1799000000,-1257000000,-928000000,-1219000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,2142000000,1894000000,1959000000,-3370000000
totalRevenue,79474000000,70372000000,67161000000,64661000000
totalOperatingExpenses,67676000000,59436000000,56442000000,54285000000
costOfRevenue,37045000000,31735000000,29983000000,29381000000
totalOtherIncomeExpenseNet,-1977000000,-1867000000,-1407000000,-1187000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,7679000000,7175000000,7353000000,12559000000
netIncomeApplicableToCommonShares,7618000000,7120000000,7314000000,12513000000
