Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,154000000,122000000,150000000,153000000
effectOfAccountingCharges,,,,
incomeBeforeTax,1274000000,3332000000,3788000000,705000000
minorityInterest,-161000000,871000000,997000000,1010000000
netIncome,1166000000,2829000000,2805000000,341000000
sellingGeneralAdministrative,259000000,269000000,313000000,244000000
grossProfit,4986000000,6159000000,4377000000,3276000000
ebit,2063000000,3391000000,1734000000,1205000000
operatingIncome,2063000000,3391000000,1734000000,1205000000
otherOperatingExpenses,,,,
interestExpense,-274000000,-308000000,-301000000,-207000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,1098000000,704000000,832000000,386000000
totalRevenue,12222000000,11497000000,9740000000,7253000000
totalOperatingExpenses,10159000000,8106000000,8006000000,6048000000
costOfRevenue,7236000000,5338000000,5363000000,3977000000
totalOtherIncomeExpenseNet,-789000000,-59000000,2054000000,-500000000
discontinuedOperations,57000000,163000000,-72000000,61000000
netIncomeFromContinuingOps,176000000,2628000000,2956000000,319000000
netIncomeApplicableToCommonShares,1166000000,2829000000,2805000000,341000000
