Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,367231000,46962000,244015000,253031000
minorityInterest,72561000,73235000,76613000,52198000
netIncome,361411000,44889000,239430000,249127000
sellingGeneralAdministrative,78218000,75001000,74984000,65491000
grossProfit,877185000,734854000,858527000,854451000
ebit,490828000,300956000,402203000,420241000
operatingIncome,490828000,300956000,402203000,420241000
otherOperatingExpenses,4808000,12997000,7057000,9031000
interestExpense,-145794000,-158278000,-151264000,-148456000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,943000,-355000,757000,706000
totalRevenue,1203867000,1047931000,1164672000,1160341000
totalOperatingExpenses,713039000,746975000,762469000,740100000
costOfRevenue,326682000,313077000,306145000,305890000
totalOtherIncomeExpenseNet,-123597000,-253994000,-158188000,-163819000
discontinuedOperations,,,,
netIncomeFromContinuingOps,366288000,47317000,243258000,252325000
netIncomeApplicableToCommonShares,361411000,44889000,239430000,249127000
