Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,190627000,137598000,107757000,93455000
effectOfAccountingCharges,,,,
incomeBeforeTax,272219000,169342000,113120000,118482000
minorityInterest,,,,
netIncome,242023000,164375000,108839000,105268000
sellingGeneralAdministrative,226190000,161670000,133542000,113803000
grossProfit,685459000,465954000,346325000,322668000
ebit,268642000,166686000,105026000,115410000
operatingIncome,268642000,166686000,105026000,115410000
otherOperatingExpenses,,,,
interestExpense,,,,4994000.0
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,30196000,4967000,4281000,13214000
totalRevenue,1207798000,844452000,627921000,582382000
totalOperatingExpenses,939156000,677766000,522895000,466972000
costOfRevenue,522339000,378498000,281596000,259714000
totalOtherIncomeExpenseNet,3577000,2656000,8094000,3072000
discontinuedOperations,,,,
netIncomeFromContinuingOps,242023000,164375000,108839000,105268000
netIncomeApplicableToCommonShares,242023000,164375000,108839000,105268000
