Breakdown,2022-01-02,2021-01-03,2019-12-29,2018-12-30
researchDevelopment,274969000,205389000,189336000,193998000
effectOfAccountingCharges,,,,
incomeBeforeTax,1279886000,906364000,237142000,257683000
minorityInterest,,,,
netIncome,943157000,727887000,227558000,237927000
sellingGeneralAdministrative,1105035000,929654000,832781000,808774000
grossProfit,2890369000,2120607000,1417645000,1340939000
ebit,1510365000,985564000,395528000,338167000
operatingIncome,1510365000,985564000,395528000,338167000
otherOperatingExpenses,,,,
interestExpense,-78728000,-49212000,-63627000,-66976000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,336603000,178266000,9389000,20208000
totalRevenue,5067169000,3782745000,2883673000,2777996000
totalOperatingExpenses,3556804000,2797181000,2488145000,2439829000
costOfRevenue,2176800000,1662138000,1466028000,1437057000
totalOtherIncomeExpenseNet,-230479000,-79200000,-158386000,-80484000
discontinuedOperations,-126000,-211000,-195000,452000
netIncomeFromContinuingOps,943283000,728098000,227753000,237475000
netIncomeApplicableToCommonShares,943157000,727887000,227558000,237927000
