Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,2083600000,1693500000,1693300000,1784400000
minorityInterest,388900000,314000000,332700000,457200000
netIncome,1710600000,1395800000,1394200000,1546500000
sellingGeneralAdministrative,4987300000,4646500000,4503900000,4136700000
grossProfit,7070900000,6340000000,6197200000,5921100000
ebit,2083600000,1693500000,1693300000,1784400000
operatingIncome,2083600000,1693500000,1693300000,1784400000
otherOperatingExpenses,,,,
interestExpense,,,,
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,326200000,265000000,249200000,230700000
totalRevenue,14262700000,14741700000,16222100000,14237200000
totalOperatingExpenses,12179100000,13048200000,14528800000,12452800000
costOfRevenue,7191800000,8401700000,10024900000,8316100000
totalOtherIncomeExpenseNet,0,0,0,0
discontinuedOperations,,,,
netIncomeFromContinuingOps,1757400000,1428500000,1444100000,1553700000
netIncomeApplicableToCommonShares,1710600000,1395800000,1394200000,1546500000
