Breakdown,2022-05-31,2021-05-31,2020-05-31,2019-05-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1824600000,1434200000,1437100000,1368000000
minorityInterest,,,,
netIncome,1392800000,1097500000,1098100000,1034400000
sellingGeneralAdministrative,1415400000,1324900000,1299200000,1218100000
grossProfit,3255400000,2785600000,2759700000,2594700000
ebit,1840000000,1460700000,1460500000,1376600000
operatingIncome,1840000000,1460700000,1460500000,1376600000
otherOperatingExpenses,,,,
interestExpense,-36600000,-33500000,-38800000,-17600000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,431800000,336700000,339000000,333600000
totalRevenue,4611700000,4056800000,4040500000,3772500000
totalOperatingExpenses,2771700000,2596100000,2580000000,2395900000
costOfRevenue,1356300000,1271200000,1280800000,1177800000
totalOtherIncomeExpenseNet,-15400000,-25300000,-23400000,-8600000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1392800000,1097500000,1098100000,1034400000
netIncomeApplicableToCommonShares,1392800000,1097500000,1098100000,1034400000
