Breakdown,2022-01-30,2021-01-31,2020-02-02,2019-02-03
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,972700000,-1193000000,444000000,775600000
minorityInterest,,-3400000.0,-2000000.0,200000.0
netIncome,952300000,-1136100000,417300000,746400000
sellingGeneralAdministrative,4350200000,3850900000,4576400000,4397200000
grossProfit,5324100000,3776800000,5388400000,5308300000
ebit,973900000,-74100000,812000000,911100000
operatingIncome,973900000,-74100000,812000000,911100000
otherOperatingExpenses,,,,
interestExpense,-108600000,-125500000,-120000000,-120800000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,20700000,-55500000,28900000,31000000
totalRevenue,9154700000,7132600000,9909000000,9656800000
totalOperatingExpenses,8180800000,7206700000,9097000000,8745700000
costOfRevenue,3830600000,3355800000,4520600000,4348500000
totalOtherIncomeExpenseNet,-1200000,-1118900000,-368000000,-135500000
discontinuedOperations,,,,
netIncomeFromContinuingOps,952000000,-1137500000,415100000,744600000
netIncomeApplicableToCommonShares,952300000,-1136100000,417300000,746400000
