Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,1397000000,1024000000,749000000,529501000
effectOfAccountingCharges,,,,
incomeBeforeTax,249000000,150000000,67000000,-39024000
minorityInterest,,,,
netIncome,230000000,119000000,627000000,-26704000
sellingGeneralAdministrative,2889000000,2309000000,1873000000,1499083000
grossProfit,4543000000,3532000000,2664000000,1986158000
ebit,257000000,199000000,42000000,-42426000
operatingIncome,257000000,199000000,42000000,-42426000
otherOperatingExpenses,,,,
interestExpense,-28000000,-33000000,-33000000,-52733000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,19000000,31000000,-560000000,-12320000
totalRevenue,5896000000,4519000000,3460000000,2608816000
totalOperatingExpenses,5639000000,4320000000,3418000000,2651242000
costOfRevenue,1353000000,987000000,796000000,622658000
totalOtherIncomeExpenseNet,-8000000,-49000000,25000000,3402000
discontinuedOperations,,,,
netIncomeFromContinuingOps,230000000,119000000,627000000,-26704000
netIncomeApplicableToCommonShares,230000000,119000000,627000000,-26704000
