Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,4210000000,7173200000,5160300000,3163600000
minorityInterest,,,225600000.0,214500000.0
netIncome,3350900000,5704600000,3970300000,2615300000
sellingGeneralAdministrative,,,,
grossProfit,4681400000,8673100000,5528900000,3464200000
ebit,4428600000,7390200000,5350000000,3330100000
operatingIncome,4428600000,7390200000,5350000000,3330100000
otherOperatingExpenses,252800000,205500000,178900000,134100000
interestExpense,-218600000,-217000000,-189700000,-166500000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,859100000,1468600000,1180300000,542600000
totalRevenue,47676500000,42638100000,38997700000,31954700000
totalOperatingExpenses,43247900000,35247900000,33647700000,28624600000
costOfRevenue,42995100000,33965000000,33468800000,28490500000
totalOtherIncomeExpenseNet,-218600000,-217000000,-189700000,-166500000
discontinuedOperations,,,,
netIncomeFromContinuingOps,3350900000,5704600000,3980000000,2621000000
netIncomeApplicableToCommonShares,3324000000,5677700000,3943400000,2593900000
