Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,2010100000,1627600000,1944100000,1957800000
minorityInterest,,,,
netIncome,1545300000,1209300000,1492200000,1556400000
sellingGeneralAdministrative,4302300000,4008200000,3917900000,3784600000
grossProfit,6546000000,5975800000,6087600000,5974700000
ebit,0,0,0,0
operatingIncome,2010100000,1680100000,1944100000,1957800000
otherOperatingExpenses,233600000,287500000,225600000,232300000
interestExpense,,,,
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,464800000,418300000,451900000,401400000
totalRevenue,6546000000,5975800000,6087600000,5974700000
totalOperatingExpenses,4535900000,4295700000,4143500000,4016900000
costOfRevenue,0,0,0,0
totalOtherIncomeExpenseNet,0,-52500000,0,0
discontinuedOperations,,,,
netIncomeFromContinuingOps,1545300000,1209300000,1492200000,1556400000
netIncomeApplicableToCommonShares,1490600000,1141000000,1428900000,1489900000
