Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1545621000,585349000,1098987000,-242182000
minorityInterest,,,,
netIncome,1379083000,514151000,1009461000,89041000
sellingGeneralAdministrative,67827000,41118000,32966000,30672000
grossProfit,1647910000,662603000,1169106000,-182879000
ebit,1580083000,621485000,1136140000,-213551000
operatingIncome,1580083000,621485000,1136140000,-213551000
otherOperatingExpenses,,,,
interestExpense,-70149000,-36323000,-31693000,-31031000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,166538000,71198000,89526000,-331223000
totalRevenue,11830576000,9597927000,8236629000,7359095000
totalOperatingExpenses,10250493000,8976442000,7100489000,7572646000
costOfRevenue,10182666000,8935324000,7067523000,7541974000
totalOtherIncomeExpenseNet,-34462000,-36136000,-37153000,-28631000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1379083000,514151000,1009461000,89041000
netIncomeApplicableToCommonShares,1360887000,507824000,998182000,88239000
