Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,3175000000,2413000000,3836000000,7352000000
minorityInterest,8467000000,8416000000,4842000000,3737000000
netIncome,3573000000,2919000000,3769000000,6638000000
sellingGeneralAdministrative,-257000000,-200000000,-185000000,-168000000
grossProfit,8589000000,10707000000,11201000000,9665000000
ebit,3121000000,5146000000,5366000000,4371000000
operatingIncome,3121000000,5146000000,5366000000,4371000000
otherOperatingExpenses,1801000000,1709000000,1804000000,1551000000
interestExpense,-1270000000,-1950000000,-2249000000,-1498000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,348000000,44000000,448000000,1576000000
totalRevenue,17069000000,17997000000,19204000000,16727000000
totalOperatingExpenses,13948000000,12851000000,13838000000,12356000000
costOfRevenue,8480000000,7290000000,8003000000,7062000000
totalOtherIncomeExpenseNet,54000000,-2733000000,-1530000000,2981000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,2827000000,2369000000,3388000000,5776000000
netIncomeApplicableToCommonShares,3573000000,2919000000,3769000000,6638000000
