Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,2219000000,661000000,3165000000,2506000000
minorityInterest,1098000000,1130000000,1147000000,1519000000
netIncome,1784000000,119000000,2190000000,1609000000
sellingGeneralAdministrative,655000000,648000000,590000000,601000000
grossProfit,7749000000,6680000000,7355000000,7201000000
ebit,4540000000,3492000000,3857000000,3882000000
operatingIncome,4540000000,3492000000,3857000000,3882000000
otherOperatingExpenses,419000000,376000000,423000000,342000000
interestExpense,-1492000000,-1595000000,-1801000000,-1917000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,369000000,481000000,926000000,587000000
totalRevenue,16610000000,11700000000,13209000000,14144000000
totalOperatingExpenses,12070000000,8208000000,9352000000,10262000000
costOfRevenue,8861000000,5020000000,5854000000,6943000000
totalOtherIncomeExpenseNet,-2321000000,-2831000000,-692000000,-1376000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1850000000,180000000,2239000000,1919000000
netIncomeApplicableToCommonShares,1770000000,106000000,2178000000,1473000000
