Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,564339000,267342000,370314000,233633000
minorityInterest,188730000,216775000,220894000,222349000
netIncome,533791000,254962000,353811000,222899000
sellingGeneralAdministrative,52884000,46858000,43845000,38855000
grossProfit,1051185000,985213000,973161000,929125000
ebit,464868000,427513000,432473000,400511000
operatingIncome,464868000,427513000,432473000,400511000
otherOperatingExpenses,,,,
interestExpense,-156881000,-167562000,-179847000,-173594000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,13637000,3327000,3696000,2611000
totalRevenue,1778082000,1677984000,1641017000,1571346000
totalOperatingExpenses,1313214000,1250471000,1208544000,1170835000
costOfRevenue,726897000,692771000,667856000,642221000
totalOtherIncomeExpenseNet,99471000,-160171000,-62159000,-166878000
discontinuedOperations,,,,
netIncomeFromContinuingOps,550702000,264015000,366618000,231022000
netIncomeApplicableToCommonShares,529564000,250936000,349604000,218920000
