Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,622000000,810000000,683000000,971000000
minorityInterest,,,,
netIncome,544000000,696000000,549000000,836000000
sellingGeneralAdministrative,701000000,785000000,776000000,797000000
grossProfit,1368000000,1670000000,1531000000,1791000000
ebit,668000000,886000000,755000000,1008000000
operatingIncome,668000000,886000000,755000000,1008000000
otherOperatingExpenses,-1000000,-1000000,-1000000,-14000000
interestExpense,-89000000,-114000000,-70000000,-58000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,78000000,114000000,134000000,135000000
totalRevenue,9524000000,9361000000,8899000000,8176000000
totalOperatingExpenses,8856000000,8475000000,8144000000,7168000000
costOfRevenue,8156000000,7691000000,7368000000,6385000000
totalOtherIncomeExpenseNet,-46000000,-76000000,-72000000,-37000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,544000000,696000000,549000000,836000000
netIncomeApplicableToCommonShares,544000000,696000000,549000000,836000000
