Breakdown,2022-01-02,2021-01-03,2019-12-29,2018-12-30
researchDevelopment,14714000000,12159000000,11355000000,10775000000
effectOfAccountingCharges,,,,
incomeBeforeTax,22776000000,16497000000,17328000000,17999000000
minorityInterest,,,,
netIncome,20878000000,14714000000,15119000000,15297000000
sellingGeneralAdministrative,24059000000,21684000000,21885000000,22540000000
grossProfit,64020000000,54157000000,54503000000,54490000000
ebit,25247000000,20314000000,21263000000,21175000000
operatingIncome,25247000000,20314000000,21263000000,21175000000
otherOperatingExpenses,,,,
interestExpense,-183000000,-201000000,-318000000,-1005000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,1898000000,1783000000,2209000000,2702000000
totalRevenue,93775000000,82584000000,82059000000,81581000000
totalOperatingExpenses,68528000000,62270000000,60796000000,60406000000
costOfRevenue,29755000000,28427000000,27556000000,27091000000
totalOtherIncomeExpenseNet,-2471000000,-3817000000,-3935000000,-3176000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,20878000000,14714000000,15119000000,15297000000
netIncomeApplicableToCommonShares,20878000000,14714000000,15119000000,15297000000
